period,product_id,fixed_cost,purchase_cost,holding_cost,stockout_cost,holding_cost_gradient,stockout_cost_gradient
1,0,0.0,0.0,0.15117174277462953,0.0,1.0,0.0
2,0,0.0,0.0,0.1347107752605442,0.0,1.0,0.0
3,0,0.0,0.0,0.0,0.292820670516193,0.0,-1.0
4,0,0.0,0.0,0.19377147204745127,0.0,1.0,0.0
5,0,0.0,0.0,0.3635877566528509,0.0,1.0,0.0
6,0,0.0,0.0,0.08909513165662053,0.0,1.0,0.0
7,0,0.0,0.0,0.2991143654421704,0.0,1.0,0.0
8,0,0.0,0.0,0.0,0.06755480398809699,0.0,-1.0
9,0,0.0,0.0,0.0,0.2342002000753285,0.0,-1.0
10,0,0.0,0.0,0.2996217707140315,0.0,1.0,0.0
11,0,0.0,0.0,0.2915590976542538,0.0,1.0,0.0
12,0,0.0,0.0,0.0,0.25271890242698436,0.0,-1.0
13,0,0.0,0.0,0.22436369690265834,0.0,1.0,0.0
14,0,0.0,0.0,0.4074625027661565,0.0,1.0,0.0
15,0,0.0,0.0,0.0,0.14334538890635184,0.0,-1.0
16,0,0.0,0.0,0.32933611960057596,0.0,1.0,0.0
17,0,0.0,0.0,0.07806514742481907,0.0,1.0,0.0
18,0,0.0,0.0,0.0,0.09452530169981921,0.0,-1.0
19,0,0.0,0.0,0.0,0.3124980452911855,0.0,-1.0
20,0,0.0,0.0,0.06349286371492857,0.0,1.0,0.0
21,0,0.0,0.0,0.21004606573712847,0.0,1.0,0.0
22,0,0.0,0.0,0.4478295526502144,0.0,1.0,0.0
23,0,0.0,0.0,0.3030403544947182,0.0,1.0,0.0
24,0,0.0,0.0,0.0,0.007367994822884971,0.0,-1.0
25,0,0.0,0.0,0.30708688972770193,0.0,1.0,0.0
26,0,0.0,0.0,0.3320522869818412,0.0,1.0,0.0
27,0,0.0,0.0,0.0,0.007664173009684805,0.0,-1.0
28,0,0.0,0.0,0.0,0.38873456606929024,0.0,-1.0
29,0,0.0,0.0,0.2539739068045247,0.0,1.0,0.0
30,0,0.0,0.0,0.0,0.10150476765121685,0.0,-1.0
31,0,0.0,0.0,0.0,0.2482910566843859,0.0,-1.0
32,0,0.0,0.0,0.03679476673063753,0.0,1.0,0.0
33,0,0.0,0.0,0.038820561100255224,0.0,1.0,0.0
34,0,0.0,0.0,0.0,0.29844211489297034,0.0,-1.0
35,0,0.0,0.0,0.4467737578671753,0.0,1.0,0.0
36,0,0.0,0.0,0.0,0.1455647322070882,0.0,-1.0
37,0,0.0,0.0,0.0,0.2901050211069498,0.0,-1.0
38,0,0.0,0.0,0.22346063368015479,0.0,1.0,0.0
39,0,0.0,0.0,0.0,0.19278247203042975,0.0,-1.0
