period,product_id,fixed_cost,purchase_cost,holding_cost,stockout_cost,holding_cost_gradient,stockout_cost_gradient
1,0,0.0,0.0,0.0,6.082818478848061,0.0,-9.0
2,0,0.0,0.0,0.6545909988845238,0.0,1.0,0.0
3,0,0.0,0.0,0.9756170458295064,0.0,1.0,0.0
4,0,0.0,0.0,0.647993683048733,0.0,1.0,0.0
5,0,0.0,0.0,0.6156680581585534,0.0,1.0,0.0
6,0,0.0,0.0,0.6552979798621412,0.0,1.0,0.0
7,0,0.0,0.0,0.37916580795326105,0.0,1.0,0.0
8,0,0.0,0.0,0.6965023627168522,0.0,1.0,0.0
9,0,0.0,0.0,0.09294027358181434,0.0,1.0,0.0
10,0,0.0,0.0,0.23760711071491014,0.0,1.0,0.0
11,0,0.0,0.0,0.24865130293550686,0.0,1.0,0.0
12,0,0.0,0.0,0.0,0.16611198085469936,0.0,-9.0
13,0,0.0,0.0,0.9459809062846015,0.0,1.0,0.0
14,0,0.0,0.0,0.922774530821281,0.0,1.0,0.0
15,0,0.0,0.0,0.5330498109656864,0.0,1.0,0.0
16,0,0.0,0.0,0.28009713159580685,0.0,1.0,0.0
17,0,0.0,0.0,0.12780160535046314,0.0,1.0,0.0
18,0,0.0,0.0,0.6822521730644817,0.0,1.0,0.0
19,0,0.0,0.0,0.601486224267951,0.0,1.0,0.0
20,0,0.0,0.0,0.10462802417139405,0.0,1.0,0.0
21,0,0.0,0.0,0.3537073100323789,0.0,1.0,0.0
22,0,0.0,0.0,0.6195720581489249,0.0,1.0,0.0
23,0,0.0,0.0,0.13755399736159235,0.0,1.0,0.0
24,0,0.0,0.0,0.3950631669496737,0.0,1.0,0.0
25,0,0.0,0.0,0.6432472080787447,0.0,1.0,0.0
26,0,0.0,0.0,0.17026326294761351,0.0,1.0,0.0
27,0,0.0,0.0,0.6502802351369675,0.0,1.0,0.0
28,0,0.0,0.0,0.15638866014812003,0.0,1.0,0.0
29,0,0.0,0.0,0.007813827908713211,0.0,1.0,0.0
30,0,0.0,0.0,0.7694831089675437,0.0,1.0,0.0
31,0,0.0,0.0,0.412292131736516,0.0,1.0,0.0
32,0,0.0,0.0,0.21058729281001998,0.0,1.0,0.0
33,0,0.0,0.0,0.4500388952418918,0.0,1.0,0.0
34,0,0.0,0.0,0.7547482316966482,0.0,1.0,0.0
35,0,0.0,0.0,0.0376596081036803,0.0,1.0,0.0
36,0,0.0,0.0,0.0,0.12463237127163318,0.0,-9.0
37,0,0.0,0.0,0.7838228207865728,0.0,1.0,0.0
38,0,0.0,0.0,0.35862223308755936,0.0,1.0,0.0
39,0,0.0,0.0,0.10358588330281582,0.0,1.0,0.0
40,0,0.0,0.0,0.5528064303237138,0.0,1.0,0.0
41,0,0.0,0.0,0.057705480675670606,0.0,1.0,0.0
42,0,0.0,0.0,0.0,0.16103899294985058,0.0,-9.0
43,0,0.0,0.0,0.08521304260695506,0.0,1.0,0.0
44,0,0.0,0.0,0.6090611692643233,0.0,1.0,0.0
45,0,0.0,0.0,0.07741150815700526,0.0,1.0,0.0
46,0,0.0,0.0,0.5999413236999159,0.0,1.0,0.0
47,0,0.0,0.0,0.5491085522776072,0.0,1.0,0.0
