period,product_id,fixed_cost,purchase_cost,holding_cost,stockout_cost,holding_cost_gradient,stockout_cost_gradient
1,0,0.0,0.0,0.0,2.745236798354815,0.0,-9.0
2,0,0.0,0.0,0.19584667471952222,0.0,1.0,0.0
3,0,0.0,0.0,0.1079976662482326,0.0,1.0,0.0
4,0,0.0,0.0,0.0,1.174306252274959,0.0,-9.0
5,0,0.0,0.0,0.0,1.6617603965729737,0.0,-9.0
6,0,0.0,0.0,0.0,0.01884315452657248,0.0,-9.0
7,0,0.0,0.0,0.166923029365323,0.0,1.0,0.0
8,0,0.0,0.0,0.0,1.4866133723781845,0.0,-9.0
9,0,0.0,0.0,0.0,0.5081282965750594,0.0,-9.0
10,0,0.0,0.0,0.22825080882658655,0.0,1.0,0.0
11,0,0.0,0.0,0.0,3.1794537168937307,0.0,-9.0
12,0,0.0,0.0,0.0,1.4637123820310831,0.0,-9.0
13,0,0.0,0.0,0.0,2.8818822571632943,0.0,-9.0
14,0,0.0,0.0,0.0,4.492847705164106,0.0,-9.0
15,0,0.0,0.0,0.0,2.3199379422335875,0.0,-9.0
16,0,0.0,0.0,0.0,4.096914730470272,0.0,-9.0
17,0,0.0,0.0,0.0,3.8112031649581346,0.0,-9.0
18,0,0.0,0.0,0.0,0.02104851155679832,0.0,-9.0
19,0,0.0,0.0,0.2416341697946356,0.0,1.0,0.0
20,0,0.0,0.0,0.0,3.5104534662995155,0.0,-9.0
21,0,0.0,0.0,0.0,0.7303956183186581,0.0,-9.0
22,0,0.0,0.0,0.0,0.9536827904109431,0.0,-9.0
23,0,0.0,0.0,0.3916378583840604,0.0,1.0,0.0
24,0,0.0,0.0,0.0,2.4144000253632663,0.0,-9.0
25,0,0.0,0.0,0.0,1.8768122581833846,0.0,-9.0
26,0,0.0,0.0,0.0,1.9526380825972178,0.0,-9.0
27,0,0.0,0.0,0.18131170809489472,0.0,1.0,0.0
28,0,0.0,0.0,0.056493983367363776,0.0,1.0,0.0
29,0,0.0,0.0,0.41917144614358104,0.0,1.0,0.0
30,0,0.0,0.0,0.3928782603291714,0.0,1.0,0.0
31,0,0.0,0.0,0.0,2.4717720298880246,0.0,-9.0
32,0,0.0,0.0,0.0,3.676095543587552,0.0,-9.0
33,0,0.0,0.0,0.43399666570641915,0.0,1.0,0.0
34,0,0.0,0.0,0.0,4.228914461019306,0.0,-9.0
35,0,0.0,0.0,0.2923735946656234,0.0,1.0,0.0
36,0,0.0,0.0,0.4669076639959219,0.0,1.0,0.0
37,0,0.0,0.0,0.11504398239414526,0.0,1.0,0.0
38,0,0.0,0.0,0.0,4.322311924416166,0.0,-9.0
39,0,0.0,0.0,0.23134447931695146,0.0,1.0,0.0
40,0,0.0,0.0,0.20566299928308684,0.0,1.0,0.0
41,0,0.0,0.0,0.0,3.6316575255632464,0.0,-9.0
42,0,0.0,0.0,0.0,2.854552615351441,0.0,-9.0
43,0,0.0,0.0,0.0,0.22978419693119811,0.0,-9.0
44,0,0.0,0.0,0.14539452826023436,0.0,1.0,0.0
45,0,0.0,0.0,0.15093357973543042,0.0,1.0,0.0
46,0,0.0,0.0,0.06407014663527821,0.0,1.0,0.0
47,0,0.0,0.0,0.30128302760923065,0.0,1.0,0.0
48,0,0.0,0.0,0.0,0.2049938497386279,0.0,-9.0
49,0,0.0,0.0,0.34808131220553196,0.0,1.0,0.0
50,0,0.0,0.0,0.0,0.9658871344649855,0.0,-9.0
51,0,0.0,0.0,0.45786764343454633,0.0,1.0,0.0
52,0,0.0,0.0,0.0,3.9941294541769286,0.0,-9.0
53,0,0.0,0.0,0.0,0.40133117512168526,0.0,-9.0
54,0,0.0,0.0,0.39861775320976434,0.0,1.0,0.0
55,0,0.0,0.0,0.0,2.5098349072421393,0.0,-9.0
56,0,0.0,0.0,0.14185882709849806,0.0,1.0,0.0
57,0,0.0,0.0,0.0,3.8713964093732844,0.0,-9.0
58,0,0.0,0.0,0.4045904037747847,0.0,1.0,0.0
59,0,0.0,0.0,0.0,2.671900298328181,0.0,-9.0
60,0,0.0,0.0,0.10261682489737545,0.0,1.0,0.0
61,0,0.0,0.0,0.43611132975949773,0.0,1.0,0.0
62,0,0.0,0.0,0.0,3.3718516521633624,0.0,-9.0
63,0,0.0,0.0,0.0,1.8253114761949987,0.0,-9.0
64,0,0.0,0.0,0.054165475839267785,0.0,1.0,0.0
65,0,0.0,0.0,0.11890223434194036,0.0,1.0,0.0
66,0,0.0,0.0,0.0,0.4934056241197349,0.0,-9.0
67,0,0.0,0.0,0.33743946044533424,0.0,1.0,0.0
