period,product_id,fixed_cost,purchase_cost,holding_cost,stockout_cost,holding_cost_gradient,stockout_cost_gradient
1,0,0.0,0.0,0.0,0.34787007197713904,0.0,-9.0
2,0,0.0,0.0,0.374272442305273,0.0,1.0,0.0
3,0,0.0,0.0,0.6062339761681315,0.0,1.0,0.0
4,0,0.0,0.0,0.3312997821119341,0.0,1.0,0.0
5,0,0.0,0.0,0.2406264429941798,0.0,1.0,0.0
6,0,0.0,0.0,0.22389865843352097,0.0,1.0,0.0
7,0,0.0,0.0,0.5922945752084082,0.0,1.0,0.0
8,0,0.0,0.0,0.3382491788476897,0.0,1.0,0.0
9,0,0.0,0.0,0.24506839350521636,0.0,1.0,0.0
10,0,0.0,0.0,0.8263284353552692,0.0,1.0,0.0
11,0,0.0,0.0,0.10753022848226212,0.0,1.0,0.0
12,0,0.0,0.0,0.0,0.7900530654951137,0.0,-9.0
13,0,0.0,0.0,0.7828928482571901,0.0,1.0,0.0
14,0,0.0,0.0,0.6987152084370853,0.0,1.0,0.0
15,0,0.0,0.0,0.39717570556686577,0.0,1.0,0.0
16,0,0.0,0.0,0.47705928578639667,0.0,1.0,0.0
17,0,0.0,0.0,0.568427505351503,0.0,1.0,0.0
18,0,0.0,0.0,0.1755440003610721,0.0,1.0,0.0
19,0,0.0,0.0,0.0,0.7922756227623212,0.0,-9.0
20,0,0.0,0.0,0.7348262296075815,0.0,1.0,0.0
21,0,0.0,0.0,0.1422813003295943,0.0,1.0,0.0
22,0,0.0,0.0,0.22841136823636055,0.0,1.0,0.0
23,0,0.0,0.0,0.58953930242231,0.0,1.0,0.0
24,0,0.0,0.0,0.23952063853543792,0.0,1.0,0.0
25,0,0.0,0.0,0.4388062668609304,0.0,1.0,0.0
26,0,0.0,0.0,0.16884900854754903,0.0,1.0,0.0
27,0,0.0,0.0,0.8197642661367894,0.0,1.0,0.0
28,0,0.0,0.0,0.6161167104469039,0.0,1.0,0.0
29,0,0.0,0.0,0.7900859878970715,0.0,1.0,0.0
30,0,0.0,0.0,0.0905355422402584,0.0,1.0,0.0
31,0,0.0,0.0,0.23119993962424612,0.0,1.0,0.0
32,0,0.0,0.0,0.8534784818648037,0.0,1.0,0.0
33,0,0.0,0.0,0.6419803368812227,0.0,1.0,0.0
34,0,0.0,0.0,0.0,0.2500228171385087,0.0,-9.0
35,0,0.0,0.0,0.8921235292848587,0.0,1.0,0.0
36,0,0.0,0.0,0.0,0.0421038017858022,0.0,-9.0
37,0,0.0,0.0,0.550546123283244,0.0,1.0,0.0
38,0,0.0,0.0,0.8339855673878523,0.0,1.0,0.0
39,0,0.0,0.0,0.5006982161077239,0.0,1.0,0.0
40,0,0.0,0.0,0.0,0.8327963011852147,0.0,-9.0
41,0,0.0,0.0,0.22528144435560182,0.0,1.0,0.0
42,0,0.0,0.0,0.00493799328504696,0.0,1.0,0.0
43,0,0.0,0.0,0.6666664091793107,0.0,1.0,0.0
44,0,0.0,0.0,0.5493004448585458,0.0,1.0,0.0
45,0,0.0,0.0,0.3191329286665806,0.0,1.0,0.0
46,0,0.0,0.0,0.13620222297423557,0.0,1.0,0.0
47,0,0.0,0.0,0.7051939365918928,0.0,1.0,0.0
48,0,0.0,0.0,0.24284852382169664,0.0,1.0,0.0
49,0,0.0,0.0,0.6669040525402206,0.0,1.0,0.0
50,0,0.0,0.0,0.21050851719948582,0.0,1.0,0.0
51,0,0.0,0.0,0.5595856608197703,0.0,1.0,0.0
52,0,0.0,0.0,0.7299380620112311,0.0,1.0,0.0
53,0,0.0,0.0,0.7053609142297899,0.0,1.0,0.0
54,0,0.0,0.0,0.2684163919090444,0.0,1.0,0.0
55,0,0.0,0.0,0.0,0.8869035800450114,0.0,-9.0
56,0,0.0,0.0,0.40941798184553413,0.0,1.0,0.0
57,0,0.0,0.0,0.1048508253436864,0.0,1.0,0.0
58,0,0.0,0.0,0.7712616626734652,0.0,1.0,0.0
59,0,0.0,0.0,0.0,0.5181523150204156,0.0,-9.0
60,0,0.0,0.0,0.6000955064362542,0.0,1.0,0.0
61,0,0.0,0.0,0.520299833269901,0.0,1.0,0.0
62,0,0.0,0.0,0.7767976746165639,0.0,1.0,0.0
63,0,0.0,0.0,0.4155513735724975,0.0,1.0,0.0
64,0,0.0,0.0,0.0,0.2809898817787295,0.0,-9.0
65,0,0.0,0.0,0.39487227590777596,0.0,1.0,0.0
66,0,0.0,0.0,0.4352038313266824,0.0,1.0,0.0
67,0,0.0,0.0,0.3222865118604029,0.0,1.0,0.0
68,0,0.0,0.0,0.7132295725119606,0.0,1.0,0.0
69,0,0.0,0.0,0.6118195837032748,0.0,1.0,0.0
70,0,0.0,0.0,0.8955685507134874,0.0,1.0,0.0
71,0,0.0,0.0,0.6467026334305085,0.0,1.0,0.0
72,0,0.0,0.0,0.45295158496073995,0.0,1.0,0.0
73,0,0.0,0.0,0.13764272200841277,0.0,1.0,0.0
74,0,0.0,0.0,0.4209264943604075,0.0,1.0,0.0
