period,product_id,fixed_cost,purchase_cost,holding_cost,stockout_cost,holding_cost_gradient,stockout_cost_gradient
1,0,0.0,0.0,0.0,7.005073243521358,0.0,-9.0
2,0,0.0,0.0,0.06761232436872433,0.0,1.0,0.0
3,0,0.0,0.0,0.3204624008121443,0.0,1.0,0.0
4,0,0.0,0.0,0.0,0.13072169030337732,0.0,-9.0
5,0,0.0,0.0,0.008473735962794993,0.0,1.0,0.0
6,0,0.0,0.0,0.553199174396392,0.0,1.0,0.0
7,0,0.0,0.0,0.26529167571069867,0.0,1.0,0.0
8,0,0.0,0.0,0.0,2.576730895926736,0.0,-9.0
9,0,0.0,0.0,0.003549385390591797,0.0,1.0,0.0
10,0,0.0,0.0,0.0,0.3401475872847366,0.0,-9.0
11,0,0.0,0.0,0.26087783878736337,0.0,1.0,0.0
12,0,0.0,0.0,0.08968230187633208,0.0,1.0,0.0
13,0,0.0,0.0,0.2522400814086775,0.0,1.0,0.0
14,0,0.0,0.0,0.3022414023938491,0.0,1.0,0.0
15,0,0.0,0.0,0.2260405452894506,0.0,1.0,0.0
16,0,0.0,0.0,0.2777305971369357,0.0,1.0,0.0
17,0,0.0,0.0,0.11019089098026313,0.0,1.0,0.0
18,0,0.0,0.0,0.0,3.1489520897308934,0.0,-9.0
19,0,0.0,0.0,0.6286659201011418,0.0,1.0,0.0
20,0,0.0,0.0,0.5777005008393388,0.0,1.0,0.0
21,0,0.0,0.0,0.008778529923367806,0.0,1.0,0.0
22,0,0.0,0.0,0.0,5.074213437883213,0.0,-9.0
23,0,0.0,0.0,0.0,1.360714217438376,0.0,-9.0
24,0,0.0,0.0,0.15194801839793204,0.0,1.0,0.0
25,0,0.0,0.0,0.09621292677387505,0.0,1.0,0.0
26,0,0.0,0.0,0.14315820231807408,0.0,1.0,0.0
27,0,0.0,0.0,0.8051052742846224,0.0,1.0,0.0
28,0,0.0,0.0,0.29656213011161325,0.0,1.0,0.0
29,0,0.0,0.0,0.0,3.262571020960473,0.0,-9.0
30,0,0.0,0.0,0.0,6.779080480566876,0.0,-9.0
31,0,0.0,0.0,0.0,0.6652578342601443,0.0,-9.0
32,0,0.0,0.0,0.033804195251235014,0.0,1.0,0.0
33,0,0.0,0.0,0.1529974698233083,0.0,1.0,0.0
34,0,0.0,0.0,0.13468939560871462,0.0,1.0,0.0
35,0,0.0,0.0,0.18592185760272728,0.0,1.0,0.0
36,0,0.0,0.0,0.04627808517253973,0.0,1.0,0.0
37,0,0.0,0.0,0.32920161151039196,0.0,1.0,0.0
38,0,0.0,0.0,0.4738357455164116,0.0,1.0,0.0
39,0,0.0,0.0,0.2853976429131164,0.0,1.0,0.0
40,0,0.0,0.0,0.44416361829388296,0.0,1.0,0.0
41,0,0.0,0.0,0.0,2.505064737779677,0.0,-9.0
42,0,0.0,0.0,0.0,6.980693073407135,0.0,-9.0
43,0,0.0,0.0,0.0,3.9310918724542163,0.0,-9.0
44,0,0.0,0.0,0.4964913258262388,0.0,1.0,0.0
45,0,0.0,0.0,0.3724186827269079,0.0,1.0,0.0
46,0,0.0,0.0,0.0,2.8940640334190095,0.0,-9.0
47,0,0.0,0.0,0.0,3.4743988156390087,0.0,-9.0
48,0,0.0,0.0,0.3704917560367519,0.0,1.0,0.0
49,0,0.0,0.0,0.0,0.5242048472255828,0.0,-9.0
50,0,0.0,0.0,0.0,2.0757902556279877,0.0,-9.0
51,0,0.0,0.0,0.07332380128849592,0.0,1.0,0.0
52,0,0.0,0.0,0.08533669807940691,0.0,1.0,0.0
53,0,0.0,0.0,0.17600126050346343,0.0,1.0,0.0
54,0,0.0,0.0,0.8535832551099806,0.0,1.0,0.0
55,0,0.0,0.0,0.6914813191253228,0.0,1.0,0.0
56,0,0.0,0.0,0.3427903965964132,0.0,1.0,0.0
57,0,0.0,0.0,0.0,1.9164673938344108,0.0,-9.0
58,0,0.0,0.0,0.0,4.322122422346316,0.0,-9.0
59,0,0.0,0.0,0.35709509736653505,0.0,1.0,0.0
60,0,0.0,0.0,0.0,0.3613162026871318,0.0,-9.0
61,0,0.0,0.0,0.0,0.04355000476495696,0.0,-9.0
62,0,0.0,0.0,0.5506779105660904,0.0,1.0,0.0
63,0,0.0,0.0,0.1048930786298039,0.0,1.0,0.0
64,0,0.0,0.0,0.32729277143440205,0.0,1.0,0.0
65,0,0.0,0.0,0.334916221040641,0.0,1.0,0.0
66,0,0.0,0.0,0.0,0.1529481026251076,0.0,-9.0
67,0,0.0,0.0,0.6410449048439416,0.0,1.0,0.0
68,0,0.0,0.0,0.021069193331895275,0.0,1.0,0.0
69,0,0.0,0.0,0.04766093466127652,0.0,1.0,0.0
70,0,0.0,0.0,0.0,1.9668344342952144,0.0,-9.0
71,0,0.0,0.0,0.5019701131615988,0.0,1.0,0.0
72,0,0.0,0.0,0.2090852139897278,0.0,1.0,0.0
73,0,0.0,0.0,0.5078478105315658,0.0,1.0,0.0
74,0,0.0,0.0,0.6835187679668187,0.0,1.0,0.0
75,0,0.0,0.0,0.1972884083668841,0.0,1.0,0.0
76,0,0.0,0.0,0.0,2.4694978767723237,0.0,-9.0
77,0,0.0,0.0,0.0,4.147045458076675,0.0,-9.0
78,0,0.0,0.0,0.0,2.664176744085321,0.0,-9.0
79,0,0.0,0.0,0.0,1.1864324185028496,0.0,-9.0
80,0,0.0,0.0,0.34655482728247267,0.0,1.0,0.0
81,0,0.0,0.0,0.32914926435173186,0.0,1.0,0.0
82,0,0.0,0.0,0.6612462444654703,0.0,1.0,0.0
83,0,0.0,0.0,0.5114900483570308,0.0,1.0,0.0
84,0,0.0,0.0,0.0,2.6814939637123265,0.0,-9.0
85,0,0.0,0.0,0.0,5.072086797316138,0.0,-9.0
86,0,0.0,0.0,0.36353972993183625,0.0,1.0,0.0
87,0,0.0,0.0,0.0,1.762928139068144,0.0,-9.0
88,0,0.0,0.0,0.0,0.5468282320290686,0.0,-9.0
89,0,0.0,0.0,0.5076799112191662,0.0,1.0,0.0
90,0,0.0,0.0,0.0008980360563350942,0.0,1.0,0.0
91,0,0.0,0.0,0.21963148793958698,0.0,1.0,0.0
92,0,0.0,0.0,0.6815148632510181,0.0,1.0,0.0
93,0,0.0,0.0,0.2222899416268901,0.0,1.0,0.0
94,0,0.0,0.0,0.11571873399201926,0.0,1.0,0.0
95,0,0.0,0.0,0.5620787672548034,0.0,1.0,0.0
96,0,0.0,0.0,0.5491203223730692,0.0,1.0,0.0
97,0,0.0,0.0,0.5317345341467131,0.0,1.0,0.0
98,0,0.0,0.0,0.0,3.8040928474880826,0.0,-9.0
99,0,0.0,0.0,0.0,0.8178214881073258,0.0,-9.0
100,0,0.0,0.0,0.053773986458315215,0.0,1.0,0.0
101,0,0.0,0.0,0.05167097019230804,0.0,1.0,0.0
102,0,0.0,0.0,0.8703551434992401,0.0,1.0,0.0
103,0,0.0,0.0,0.3267402826558533,0.0,1.0,0.0
104,0,0.0,0.0,0.0,5.6145292011170875,0.0,-9.0
105,0,0.0,0.0,0.0,0.19364701708951054,0.0,-9.0
106,0,0.0,0.0,0.3405842879315646,0.0,1.0,0.0
107,0,0.0,0.0,0.40885104145252693,0.0,1.0,0.0
108,0,0.0,0.0,0.48170143117440134,0.0,1.0,0.0
109,0,0.0,0.0,0.0,1.4666764853697074,0.0,-9.0
110,0,0.0,0.0,0.0,2.6625047808141944,0.0,-9.0
111,0,0.0,0.0,0.0,1.006785548007822,0.0,-9.0
112,0,0.0,0.0,0.7455281525658157,0.0,1.0,0.0
113,0,0.0,0.0,0.6903896461662298,0.0,1.0,0.0
114,0,0.0,0.0,0.0,1.032715372439798,0.0,-9.0
115,0,0.0,0.0,0.23432547905897833,0.0,1.0,0.0
116,0,0.0,0.0,0.0,3.2732911173746277,0.0,-9.0
117,0,0.0,0.0,0.5488272777802348,0.0,1.0,0.0
118,0,0.0,0.0,0.07409104026873137,0.0,1.0,0.0
119,0,0.0,0.0,0.19155789376752685,0.0,1.0,0.0
120,0,0.0,0.0,0.5238181045323187,0.0,1.0,0.0
121,0,0.0,0.0,0.0,1.4642329194126646,0.0,-9.0
122,0,0.0,0.0,0.0,3.9302646255865903,0.0,-9.0
123,0,0.0,0.0,0.7309604090070561,0.0,1.0,0.0
124,0,0.0,0.0,0.774259197076954,0.0,1.0,0.0
125,0,0.0,0.0,0.5771281152676045,0.0,1.0,0.0
126,0,0.0,0.0,0.530811897656445,0.0,1.0,0.0
127,0,0.0,0.0,0.11381163625697799,0.0,1.0,0.0
128,0,0.0,0.0,0.0,2.1850914806221104,0.0,-9.0
129,0,0.0,0.0,0.0,1.6334440087816522,0.0,-9.0
130,0,0.0,0.0,0.4154568685020267,0.0,1.0,0.0
131,0,0.0,0.0,0.5175103360399338,0.0,1.0,0.0
132,0,0.0,0.0,0.035174785270726594,0.0,1.0,0.0
133,0,0.0,0.0,0.0,0.11114190554164616,0.0,-9.0
134,0,0.0,0.0,0.0,1.5100093194156545,0.0,-9.0
135,0,0.0,0.0,0.9506565849618156,0.0,1.0,0.0
136,0,0.0,0.0,0.12083909195027087,0.0,1.0,0.0
137,0,0.0,0.0,0.07327669750036037,0.0,1.0,0.0
138,0,0.0,0.0,0.0,0.30579453198430223,0.0,-9.0
139,0,0.0,0.0,0.4497291247917746,0.0,1.0,0.0
140,0,0.0,0.0,0.45239400674580754,0.0,1.0,0.0
141,0,0.0,0.0,0.3000090975604587,0.0,1.0,0.0
142,0,0.0,0.0,0.0,3.7750541752142563,0.0,-9.0
143,0,0.0,0.0,0.0,0.8430886351084689,0.0,-9.0
144,0,0.0,0.0,0.21493035312038755,0.0,1.0,0.0
145,0,0.0,0.0,0.16803879940775934,0.0,1.0,0.0
146,0,0.0,0.0,0.4469785323099572,0.0,1.0,0.0
147,0,0.0,0.0,0.9013457913282694,0.0,1.0,0.0
148,0,0.0,0.0,0.3645191986520544,0.0,1.0,0.0
149,0,0.0,0.0,0.0,2.309529486485823,0.0,-9.0
150,0,0.0,0.0,0.16426452121294943,0.0,1.0,0.0
151,0,0.0,0.0,0.0,4.287018510034348,0.0,-9.0
152,0,0.0,0.0,0.27428289177813214,0.0,1.0,0.0
153,0,0.0,0.0,0.1593230575590987,0.0,1.0,0.0
154,0,0.0,0.0,0.1238327370141209,0.0,1.0,0.0
155,0,0.0,0.0,0.7476469215159617,0.0,1.0,0.0
156,0,0.0,0.0,0.8674477101188548,0.0,1.0,0.0
157,0,0.0,0.0,0.43375215351457064,0.0,1.0,0.0
158,0,0.0,0.0,0.0,2.627271946576969,0.0,-9.0
159,0,0.0,0.0,0.0,1.2176014722735047,0.0,-9.0
160,0,0.0,0.0,0.08722573144880164,0.0,1.0,0.0
161,0,0.0,0.0,0.30331830270197935,0.0,1.0,0.0
162,0,0.0,0.0,0.1953767733189007,0.0,1.0,0.0
163,0,0.0,0.0,0.27375209729013716,0.0,1.0,0.0
164,0,0.0,0.0,0.4422057079132703,0.0,1.0,0.0
165,0,0.0,0.0,0.13648414506376028,0.0,1.0,0.0
166,0,0.0,0.0,0.0,2.027999367941494,0.0,-9.0
167,0,0.0,0.0,0.30731416334284634,0.0,1.0,0.0
168,0,0.0,0.0,0.23045142823930442,0.0,1.0,0.0
169,0,0.0,0.0,0.89948879934986,0.0,1.0,0.0
170,0,0.0,0.0,0.60810754345663,0.0,1.0,0.0
171,0,0.0,0.0,0.0,2.3414084257319305,0.0,-9.0
172,0,0.0,0.0,0.0,1.273889994823873,0.0,-9.0
173,0,0.0,0.0,0.0,4.498643567005823,0.0,-9.0
174,0,0.0,0.0,0.07479101812018762,0.0,1.0,0.0
175,0,0.0,0.0,0.4164978888551617,0.0,1.0,0.0
176,0,0.0,0.0,0.11028268525330087,0.0,1.0,0.0
177,0,0.0,0.0,0.7767365314502428,0.0,1.0,0.0
178,0,0.0,0.0,0.6850847882948107,0.0,1.0,0.0
179,0,0.0,0.0,0.6237462201132749,0.0,1.0,0.0
180,0,0.0,0.0,0.29257727791411003,0.0,1.0,0.0
181,0,0.0,0.0,0.0,3.1753575813794654,0.0,-9.0
182,0,0.0,0.0,0.0,2.4485254930472267,0.0,-9.0
183,0,0.0,0.0,0.45572568210347186,0.0,1.0,0.0
184,0,0.0,0.0,0.6319691680307704,0.0,1.0,0.0
185,0,0.0,0.0,0.0,1.6295344384332269,0.0,-9.0
186,0,0.0,0.0,0.0,2.570638273165516,0.0,-9.0
187,0,0.0,0.0,0.0,0.028349198038331802,0.0,-9.0
188,0,0.0,0.0,0.0,1.346902928240519,0.0,-9.0
189,0,0.0,0.0,0.5045287805321879,0.0,1.0,0.0
190,0,0.0,0.0,0.7055887492899848,0.0,1.0,0.0
191,0,0.0,0.0,0.09011773257736777,0.0,1.0,0.0
192,0,0.0,0.0,0.08476675144508639,0.0,1.0,0.0
193,0,0.0,0.0,0.28057590672180055,0.0,1.0,0.0
194,0,0.0,0.0,0.0,2.3103320832403735,0.0,-9.0
195,0,0.0,0.0,0.500191514591373,0.0,1.0,0.0
196,0,0.0,0.0,0.7569105506249904,0.0,1.0,0.0
197,0,0.0,0.0,0.36522197532575895,0.0,1.0,0.0
