period,product_id,starting_inventory_level,starting_inventory_position,order_quantities,interim_inventory_level,interim_inventory_position,demands,sales,unmet_demand
1,0,0.0,0.0,0.0,0.0,0.0,0.34234840647729403,0.0,0.34234840647729403
2,0,0.0,0.0,0.07856742013183861,0.07856742013183861,0.07856742013183861,0.008933704376366314,0.008933704376366314,0.0
3,0,0.0696337157554723,0.0696337157554723,0.0,0.0696337157554723,0.0696337157554723,0.5311174620959377,0.0696337157554723,0.4614837463404654
4,0,0.0,0.0,0.0,0.0,0.0,0.44975905265953686,0.0,0.44975905265953686
5,0,0.0,0.0,0.0,0.0,0.0,0.6227098860123828,0.0,0.6227098860123828
6,0,0.0,0.0,0.0,0.0,0.0,0.3513208230886534,0.0,0.3513208230886534
7,0,0.0,0.0,0.0,0.0,0.0,0.8720585268409329,0.0,0.8720585268409329
8,0,0.0,0.0,0.0,0.0,0.0,0.7688760572403917,0.0,0.7688760572403917
9,0,0.0,0.0,0.0,0.0,0.0,0.42733490641524696,0.0,0.42733490641524696
10,0,0.0,0.0,0.0,0.0,0.0,0.7994884371388511,0.0,0.7994884371388511
11,0,0.0,0.0,0.0,0.0,0.0,0.025711978159803417,0.0,0.025711978159803417
12,0,0.0,0.0,0.03207501495497921,0.03207501495497921,0.03207501495497921,0.9084509144078191,0.03207501495497921,0.8763758994528399
13,0,0.0,0.0,0.09370837009111578,0.09370837009111578,0.09370837009111578,0.9621405558698075,0.09370837009111578,0.8684321857786917
14,0,0.0,0.0,0.18279545072859057,0.18279545072859057,0.18279545072859057,0.11309534922642217,0.11309534922642217,0.0
15,0,0.0697001015021684,0.0697001015021684,0.0,0.0697001015021684,0.0697001015021684,0.017792129061218076,0.017792129061218076,0.0
16,0,0.05190797244095033,0.05190797244095033,0.0,0.05190797244095033,0.05190797244095033,0.3142711616261006,0.05190797244095033,0.2623631891851502
17,0,0.0,0.0,0.0,0.0,0.0,0.5496982237540028,0.0,0.5496982237540028
18,0,0.0,0.0,0.0,0.0,0.0,0.19843610704166426,0.0,0.19843610704166426
19,0,0.0,0.0,0.0,0.0,0.0,0.009358035110695884,0.0,0.009358035110695884
20,0,0.0,0.0,0.0,0.0,0.0,0.44374469908811354,0.0,0.44374469908811354
21,0,0.0,0.0,0.0,0.0,0.0,0.014022630111752421,0.0,0.014022630111752421
