period,product_id,starting_inventory_level,starting_inventory_position,order_quantities,interim_inventory_level,interim_inventory_position,demands,sales,unmet_demand
1,0,0.0,0.0,0.0,0.0,0.0,0.7341873413244316,0.0,0.7341873413244316
2,0,0.0,0.0,0.07856742013183861,0.07856742013183861,0.07856742013183861,0.3912064774851912,0.07856742013183861,0.3126390573533526
3,0,0.0,0.0,0.20686747995175547,0.20686747995175547,0.20686747995175547,0.20997458088055632,0.20686747995175547,0.0031071009288008433
4,0,0.0,0.0,0.3735341466184221,0.3735341466184221,0.3735341466184221,0.9181943883540835,0.3735341466184221,0.5446602417356614
5,0,0.0,0.0,0.5722957446184034,0.5722957446184034,0.5722957446184034,0.7210227937725924,0.5722957446184034,0.148727049154189
6,0,0.0,0.0,0.7991003504316606,0.7991003504316606,0.7991003504316606,0.6760760748948417,0.6760760748948417,0.0
7,0,0.12302427553681894,0.12302427553681894,0.5080918646685184,0.6311161402053374,0.6311161402053374,0.2653069076506722,0.2653069076506722,0.0
8,0,0.36580923255466513,0.36580923255466513,0.0,0.36580923255466513,0.36580923255466513,0.8436044428239445,0.36580923255466513,0.4777952102692794
9,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.45939936601180775,0.36580923255466513,0.09359013345714262
10,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.3940062262085734,0.36580923255466513,0.028196993653908264
11,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.2645232909389339,0.2645232909389339,0.0
12,0,0.10128594161573123,0.10128594161573123,0.2645232909389339,0.36580923255466513,0.36580923255466513,0.39853534070309027,0.36580923255466513,0.03272610814842514
13,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.9520888835710086,0.36580923255466513,0.5862796510163435
14,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.4477216248038207,0.36580923255466513,0.08191239224915559
15,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.928072793918316,0.36580923255466513,0.5622635613636509
16,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.09342285673107953,0.09342285673107953,0.0
17,0,0.2723863758235856,0.2723863758235856,0.09342285673107953,0.36580923255466513,0.36580923255466513,0.9873307667208922,0.36580923255466513,0.621521534166227
18,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.7736782999238795,0.36580923255466513,0.40786906736921436
19,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.2794204424939063,0.2794204424939063,0.0
20,0,0.08638879006075884,0.08638879006075884,0.2794204424939063,0.36580923255466513,0.36580923255466513,0.4397917340330273,0.36580923255466513,0.07398250147836216
21,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.0645333443906635,0.0645333443906635,0.0
22,0,0.30127588816400164,0.30127588816400164,0.0645333443906635,0.36580923255466513,0.36580923255466513,0.6022506058111184,0.36580923255466513,0.2364413732564533
23,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.8625756533528538,0.36580923255466513,0.49676642079818867
24,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.2796567978226234,0.2796567978226234,0.0
25,0,0.0861524347320417,0.0861524347320417,0.2796567978226234,0.36580923255466513,0.36580923255466513,0.7908434134326705,0.36580923255466513,0.4250341808780054
26,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.9471517570321637,0.36580923255466513,0.5813425244774986
27,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.9709266516040912,0.36580923255466513,0.6051174190494261
28,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.6250881732530748,0.36580923255466513,0.2592789406984096
29,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.25860783983860613,0.25860783983860613,0.0
30,0,0.107201392716059,0.107201392716059,0.25860783983860613,0.36580923255466513,0.36580923255466513,0.8419633919163757,0.36580923255466513,0.47615415936171057
31,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.2130478745087897,0.2130478745087897,0.0
32,0,0.15276135804587543,0.15276135804587543,0.2130478745087897,0.36580923255466513,0.36580923255466513,0.8816227032663059,0.36580923255466513,0.5158134707116407
33,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.18290340322836307,0.18290340322836307,0.0
34,0,0.18290582932630206,0.18290582932630206,0.18290340322836307,0.36580923255466513,0.36580923255466513,0.47885289965504485,0.36580923255466513,0.11304366710037972
35,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.022454184034498836,0.022454184034498836,0.0
36,0,0.3433550485201663,0.3433550485201663,0.022454184034498836,0.36580923255466513,0.36580923255466513,0.1016960374712218,0.1016960374712218,0.0
37,0,0.26411319508344333,0.26411319508344333,0.1016960374712218,0.36580923255466513,0.36580923255466513,0.6152499786468835,0.36580923255466513,0.24944074609221834
38,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.5475424781145349,0.36580923255466513,0.1817332455598698
39,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.5600700066360451,0.36580923255466513,0.19426077408137998
40,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.645603665823041,0.36580923255466513,0.27979443326837583
41,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.5137226809641711,0.36580923255466513,0.14791344840950593
42,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.46137824132592986,0.36580923255466513,0.09556900877126473
43,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.22294129433573096,0.22294129433573096,0.0
44,0,0.14286793821893418,0.14286793821893418,0.22294129433573096,0.36580923255466513,0.36580923255466513,0.37256546743611507,0.36580923255466513,0.006756234881449941
45,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.8039390694731252,0.36580923255466513,0.4381298369184601
46,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.8752196655512196,0.36580923255466513,0.5094104329965544
47,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.4173383965748505,0.36580923255466513,0.05152916402018537
48,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.7125146700996324,0.36580923255466513,0.3467054375449673
49,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.7408710912150916,0.36580923255466513,0.3750618586604265
50,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.32414158591064934,0.32414158591064934,0.0
51,0,0.04166764664401579,0.04166764664401579,0.32414158591064934,0.36580923255466513,0.36580923255466513,0.39856782173952077,0.36580923255466513,0.032758589184855635
52,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.6104616523680843,0.36580923255466513,0.24465241981341912
53,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.6778875882213841,0.36580923255466513,0.31207835566671893
54,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.7904495199515597,0.36580923255466513,0.4246402873968945
55,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.7991352180055926,0.36580923255466513,0.4333259854509275
56,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.37216249998945106,0.36580923255466513,0.006353267434785925
57,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.070465029682802,0.070465029682802,0.0
58,0,0.29534420287186314,0.29534420287186314,0.070465029682802,0.36580923255466513,0.36580923255466513,0.9992326198287009,0.36580923255466513,0.6334233872740358
59,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.704160831083973,0.36580923255466513,0.33835159852930785
60,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.5711488624461509,0.36580923255466513,0.2053396298914858
61,0,0.0,0.0,0.36580923255466513,0.36580923255466513,0.36580923255466513,0.06386282440446867,0.06386282440446867,0.0
62,0,0.30194640815019647,0.30194640815019647,0.06386282440446867,0.36580923255466513,0.36580923255466513,0.10957977052974088,0.10957977052974088,0.0
63,0,0.25622946202492425,0.25622946202492425,0.10957977052974088,0.36580923255466513,0.36580923255466513,0.9558837291700478,0.36580923255466513,0.5900744966153827
