period,product_id,starting_inventory_level,starting_inventory_position,order_quantities,interim_inventory_level,interim_inventory_position,demands,sales,unmet_demand
1,0,0.0,0.0,0.0,0.0,0.0,0.8412337152434801,0.0,0.8412337152434801
2,0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.6874773297668263,0.05555555555555555,0.6319217742112707
3,0,0.0,0.0,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.27013614202315483,0.12962962962962962,0.1405065123935252
4,0,0.0,0.0,0.21296296296296297,0.21296296296296297,0.21296296296296297,0.6492512190775714,0.21296296296296297,0.4362882561146085
5,0,0.0,0.0,0.30185185185185187,0.30185185185185187,0.30185185185185187,0.7942384785847035,0.30185185185185187,0.49238662673285166
6,0,0.0,0.0,0.3944444444444445,0.3944444444444445,0.3944444444444445,0.1012726110456782,0.1012726110456782,0.0
7,0,0.2931718333987663,0.2931718333987663,0.03778054755361471,0.330952380952381,0.330952380952381,0.2765216413483691,0.2765216413483691,0.0
8,0,0.0544307396040119,0.0544307396040119,0.0,0.0544307396040119,0.0544307396040119,0.1824769618701595,0.0544307396040119,0.1280462222661476
9,0,0.0,0.0,0.0,0.0,0.0,0.43039880446513046,0.0,0.43039880446513046
10,0,0.0,0.0,0.0,0.0,0.0,0.7549706040777044,0.0,0.7549706040777044
11,0,0.0,0.0,0.0,0.0,0.0,0.4200127289366692,0.0,0.4200127289366692
12,0,0.0,0.0,0.0,0.0,0.0,0.6926989196190038,0.0,0.6926989196190038
13,0,0.0,0.0,0.0,0.0,0.0,0.9047047447169716,0.0,0.9047047447169716
14,0,0.0,0.0,0.0,0.0,0.0,0.22805414233758758,0.0,0.22805414233758758
15,0,0.0,0.0,0.0,0.0,0.0,0.6080075268472108,0.0,0.6080075268472108
16,0,0.0,0.0,0.0,0.0,0.0,0.2523113919226003,0.0,0.2523113919226003
17,0,0.0,0.0,0.0,0.0,0.0,0.06465484988630399,0.0,0.06465484988630399
18,0,0.0,0.0,0.0,0.0,0.0,0.7222982193343591,0.0,0.7222982193343591
19,0,0.0,0.0,0.0,0.0,0.0,0.6405902397868923,0.0,0.6405902397868923
20,0,0.0,0.0,0.0,0.0,0.0,0.2438368838349686,0.0,0.2438368838349686
21,0,0.0,0.0,0.0,0.0,0.0,0.7976247285117386,0.0,0.7976247285117386
22,0,0.0,0.0,0.005050505050505051,0.005050505050505051,0.005050505050505051,0.18596642509432348,0.005050505050505051,0.18091592004381843
23,0,0.0,0.0,0.01471234079929732,0.01471234079929732,0.01471234079929732,0.09363246635157096,0.01471234079929732,0.07892012555227365
24,0,0.0,0.0,0.028601229688186208,0.028601229688186208,0.028601229688186208,0.6005418451155984,0.028601229688186208,0.5719406154274121
25,0,0.0,0.0,0.04637900746596399,0.04637900746596399,0.04637900746596399,0.25108204529902634,0.04637900746596399,0.20470303783306235
26,0,0.0,0.0,0.06774652883348536,0.06774652883348536,0.06774652883348536,0.9218240477691446,0.06774652883348536,0.8540775189356593
27,0,0.0,0.0,0.09243788685817672,0.09243788685817672,0.09243788685817672,0.5186917034723264,0.09243788685817672,0.4262538166141497
28,0,0.0,0.0,0.1202156646359545,0.1202156646359545,0.1202156646359545,0.2892938828777726,0.1202156646359545,0.16907821824181807
29,0,0.0,0.0,0.15086700563212307,0.15086700563212307,0.15086700563212307,0.6271314852904003,0.15086700563212307,0.47626447965827723
30,0,0.0,0.0,0.1842003389654564,0.1842003389654564,0.1842003389654564,0.7532403533838155,0.1842003389654564,0.569040014418359
31,0,0.0,0.0,0.22004263287226644,0.22004263287226644,0.22004263287226644,0.22178473404344634,0.22004263287226644,0.0017421011711798995
32,0,0.0,0.0,0.25823707731671086,0.25823707731671086,0.25823707731671086,0.24632275926012626,0.24632275926012626,0.0
33,0,0.011914318056584605,0.011914318056584605,0.253056765994133,0.2649710840507176,0.2649710840507176,0.4709356434401195,0.2649710840507176,0.2059645593894019
34,0,0.0,0.0,0.2628606875627605,0.2628606875627605,0.2628606875627605,0.3550163178723903,0.2628606875627605,0.09215563030962981
35,0,0.0,0.0,0.2755591002611732,0.2755591002611732,0.2755591002611732,0.42138958109789915,0.2755591002611732,0.14583048083672595
36,0,0.0,0.0,0.2909911990266053,0.2909911990266053,0.2909911990266053,0.29637749622499787,0.2909911990266053,0.0053862971983925645
37,0,0.0,0.0,0.3090092170446233,0.3090092170446233,0.3090092170446233,0.5301341821357058,0.3090092170446233,0.22112496509108254
38,0,0.0,0.0,0.3294770533019332,0.3294770533019332,0.3294770533019332,0.9919858067786708,0.3294770533019332,0.6625087534767375
39,0,0.0,0.0,0.352269076093956,0.352269076093956,0.352269076093956,0.7618354289603271,0.352269076093956,0.40956635286637105
40,0,0.0,0.0,0.37726907609395605,0.37726907609395605,0.37726907609395605,0.3023777451648525,0.3023777451648525,0.0
41,0,0.07489133092910355,0.07489133092910355,0.3023777451648525,0.37726907609395605,0.37726907609395605,0.5588764786372361,0.37726907609395605,0.18160740254328006
42,0,0.0,0.0,0.30502324781035517,0.30502324781035517,0.30502324781035517,0.4259964101396021,0.30502324781035517,0.12097316232924693
43,0,0.0,0.0,0.3101912064666859,0.3101912064666859,0.3101912064666859,0.16557866722444015,0.16557866722444015,0.0
44,0,0.14461253924224576,0.14461253924224576,0.14790189954767247,0.29251443878991823,0.29251443878991823,0.9911057972837592,0.29251443878991823,0.698591358493841
45,0,0.0,0.0,0.13308708473285766,0.13308708473285766,0.13308708473285766,0.551696989422615,0.13308708473285766,0.41860990468975734
