period,product_id,starting_inventory_level,starting_inventory_position,order_quantities,interim_inventory_level,interim_inventory_position,demands,sales,unmet_demand
1,0,0.0,0.0,0.5,0.5,0.5,0.07459712568955901,0.07459712568955901,0.0
2,0,0.425402874310441,0.425402874310441,0.07459712568955901,0.5,0.5,0.2582399393847721,0.2582399393847721,0.0
3,0,0.24176006061522792,0.24176006061522792,0.2582399393847721,0.5,0.5,0.7353463310681048,0.5,0.23534633106810476
4,0,0.0,0.0,0.5,0.5,0.5,0.8956108731826766,0.5,0.3956108731826766
5,0,0.0,0.0,0.5,0.5,0.5,0.7603834587344902,0.5,0.2603834587344902
6,0,0.0,0.0,0.5,0.5,0.5,0.8041976093286244,0.5,0.3041976093286244
7,0,0.0,0.0,0.5,0.5,0.5,0.6669136007493637,0.5,0.16691360074936368
8,0,0.0,0.0,0.5,0.5,0.5,0.405424642399299,0.405424642399299,0.0
9,0,0.09457535760070102,0.09457535760070102,0.405424642399299,0.5,0.5,0.1334154119719987,0.1334154119719987,0.0
10,0,0.3665845880280013,0.3665845880280013,0.1334154119719987,0.5,0.5,0.8596911933293506,0.5,0.3596911933293506
11,0,0.0,0.0,0.5,0.5,0.5,0.7721940216890865,0.5,0.27219402168908646
12,0,0.0,0.0,0.5,0.5,0.5,0.2177179695629663,0.2177179695629663,0.0
13,0,0.2822820304370337,0.2822820304370337,0.2177179695629663,0.5,0.5,0.6560509549498674,0.5,0.15605095494986743
14,0,0.0,0.0,0.5,0.5,0.5,0.09990150443873713,0.09990150443873713,0.0
15,0,0.40009849556126287,0.40009849556126287,0.09990150443873713,0.5,0.5,0.286309048976639,0.286309048976639,0.0
16,0,0.213690951023361,0.213690951023361,0.286309048976639,0.5,0.5,0.25577736397600037,0.25577736397600037,0.0
17,0,0.24422263602399963,0.24422263602399963,0.25577736397600037,0.5,0.5,0.24907943881683903,0.24907943881683903,0.0
18,0,0.250920561183161,0.250920561183161,0.24907943881683903,0.5,0.5,0.4695091563209878,0.4695091563209878,0.0
19,0,0.030490843679012225,0.030490843679012225,0.4695091563209878,0.5,0.5,0.9019214401004128,0.5,0.40192144010041275
20,0,0.0,0.0,0.5,0.5,0.5,0.025289988344531444,0.025289988344531444,0.0
21,0,0.47471001165546856,0.47471001165546856,0.025289988344531444,0.5,0.5,0.24851377442102696,0.24851377442102696,0.0
22,0,0.25148622557897304,0.25148622557897304,0.24851377442102696,0.5,0.5,0.2168968276384231,0.2168968276384231,0.0
23,0,0.2831031723615769,0.2831031723615769,0.2168968276384231,0.5,0.5,0.49931788051606407,0.49931788051606407,0.0
24,0,0.0006821194839359279,0.0006821194839359279,0.49931788051606407,0.5,0.5,0.40851009843583364,0.40851009843583364,0.0
25,0,0.09148990156416636,0.09148990156416636,0.40851009843583364,0.5,0.5,0.3820565513872559,0.3820565513872559,0.0
26,0,0.11794344861274408,0.11794344861274408,0.3820565513872559,0.5,0.5,0.7005702378398635,0.5,0.2005702378398635
27,0,0.0,0.0,0.5,0.5,0.5,0.9719588861941172,0.5,0.4719588861941172
28,0,0.0,0.0,0.5,0.5,0.5,0.5969894841933092,0.5,0.09698948419330922
29,0,0.0,0.0,0.5,0.5,0.5,0.4736651894579623,0.4736651894579623,0.0
30,0,0.02633481054203768,0.02633481054203768,0.4736651894579623,0.5,0.5,0.5888699528179172,0.5,0.08886995281791721
31,0,0.0,0.0,0.5,0.5,0.5,0.14840072943196303,0.14840072943196303,0.0
32,0,0.35159927056803697,0.35159927056803697,0.14840072943196303,0.5,0.5,0.006445913599173014,0.006445913599173014,0.0
33,0,0.493554086400827,0.493554086400827,0.006445913599173014,0.5,0.5,0.4001851219773235,0.4001851219773235,0.0
34,0,0.09981487802267652,0.09981487802267652,0.4001851219773235,0.5,0.5,0.028378614149696668,0.028378614149696668,0.0
35,0,0.47162138585030333,0.47162138585030333,0.028378614149696668,0.5,0.5,0.46634461712080644,0.46634461712080644,0.0
36,0,0.03365538287919356,0.03365538287919356,0.46634461712080644,0.5,0.5,0.07542366169427017,0.07542366169427017,0.0
37,0,0.42457633830572983,0.42457633830572983,0.07542366169427017,0.5,0.5,0.7267163360175988,0.5,0.22671633601759877
38,0,0.0,0.0,0.5,0.5,0.5,0.3403015644952827,0.3403015644952827,0.0
39,0,0.1596984355047173,0.1596984355047173,0.3403015644952827,0.5,0.5,0.38552038864351945,0.38552038864351945,0.0
40,0,0.11447961135648055,0.11447961135648055,0.38552038864351945,0.5,0.5,0.14831168567492203,0.14831168567492203,0.0
41,0,0.35168831432507797,0.35168831432507797,0.14831168567492203,0.5,0.5,0.08566500315135028,0.08566500315135028,0.0
42,0,0.4143349968486497,0.4143349968486497,0.08566500315135028,0.5,0.5,0.06591476989078693,0.06591476989078693,0.0
43,0,0.43408523010921307,0.43408523010921307,0.06591476989078693,0.5,0.5,0.03313086273436816,0.03313086273436816,0.0
