period,product_id,starting_inventory_level,starting_inventory_position,order_quantities,interim_inventory_level,interim_inventory_position,demands,sales,unmet_demand
1,0,0.0,0.0,0.1,0.1,0.1,0.5887696233994605,0.1,0.4887696233994605
2,0,0.0,0.0,0.1,0.1,0.1,0.5208861989096036,0.1,0.42088619890960366
3,0,0.0,0.0,0.1,0.1,0.1,0.002037593901023871,0.002037593901023871,0.0
4,0,0.09796240609897613,0.09796240609897613,0.002037593901023871,0.1,0.1,0.21079453939554926,0.1,0.11079453939554926
5,0,0.0,0.0,0.1,0.1,0.1,0.7607205640294488,0.1,0.6607205640294488
6,0,0.0,0.0,0.1,0.1,0.1,0.6759050270241586,0.1,0.5759050270241586
7,0,0.0,0.0,0.1,0.1,0.1,0.6673229400290747,0.1,0.5673229400290747
8,0,0.0,0.0,0.1,0.1,0.1,0.20732498210374006,0.1,0.10732498210374006
9,0,0.0,0.0,0.1,0.1,0.1,0.021983923953215467,0.021983923953215467,0.0
10,0,0.07801607604678454,0.07801607604678454,0.021983923953215467,0.1,0.1,0.15794909241167454,0.1,0.057949092411674535
11,0,0.0,0.0,0.1,0.1,0.1,0.9077258705454518,0.1,0.8077258705454519
12,0,0.0,0.0,0.1,0.1,0.1,0.43805973473568405,0.1,0.33805973473568407
13,0,0.0,0.0,0.1,0.1,0.1,0.4766729410709044,0.1,0.37667294107090443
14,0,0.0,0.0,0.1,0.1,0.1,0.19811972939118017,0.1,0.09811972939118016
15,0,0.0,0.0,0.1,0.1,0.1,0.30146714728793256,0.1,0.20146714728793255
16,0,0.0,0.0,0.1,0.1,0.1,0.9459187937223982,0.1,0.8459187937223982
17,0,0.0,0.0,0.1,0.1,0.1,0.2078895137684681,0.1,0.10788951376846809
18,0,0.0,0.0,0.1,0.1,0.1,0.2507712068649881,0.1,0.1507712068649881
19,0,0.0,0.0,0.1,0.1,0.1,0.004435759337209189,0.004435759337209189,0.0
20,0,0.09556424066279082,0.09556424066279082,0.004435759337209189,0.1,0.1,0.12726825980190537,0.1,0.027268259801905365
21,0,0.0,0.0,0.1,0.1,0.1,0.9282108795424807,0.1,0.8282108795424807
22,0,0.0,0.0,0.1,0.1,0.1,0.1988590633544155,0.1,0.0988590633544155
23,0,0.0,0.0,0.1,0.1,0.1,0.24260034248323803,0.1,0.14260034248323802
24,0,0.0,0.0,0.1,0.1,0.1,0.6086933026250216,0.1,0.5086933026250217
25,0,0.0,0.0,0.1,0.1,0.1,0.8736536640724964,0.1,0.7736536640724965
26,0,0.0,0.0,0.1,0.1,0.1,0.9122139378387343,0.1,0.8122139378387343
27,0,0.0,0.0,0.1,0.1,0.1,0.3561784800679524,0.1,0.2561784800679524
28,0,0.0,0.0,0.1,0.1,0.1,0.8749638526753375,0.1,0.7749638526753375
29,0,0.0,0.0,0.1,0.1,0.1,0.9493636481840602,0.1,0.8493636481840602
30,0,0.0,0.0,0.1,0.1,0.1,0.3746675978190236,0.1,0.2746675978190236
31,0,0.0,0.0,0.1,0.1,0.1,0.7694405498590664,0.1,0.6694405498590664
32,0,0.0,0.0,0.1,0.1,0.1,0.9777808184904572,0.1,0.8777808184904572
33,0,0.0,0.0,0.1,0.1,0.1,0.8613240141333133,0.1,0.7613240141333133
34,0,0.0,0.0,0.1,0.1,0.1,0.5844004692351193,0.1,0.48440046923511937
35,0,0.0,0.0,0.1,0.1,0.1,0.9487760424899668,0.1,0.8487760424899669
36,0,0.0,0.0,0.1,0.1,0.1,0.0009524274845109648,0.0009524274845109648,0.0
37,0,0.09904757251548904,0.09904757251548904,0.0009524274845109648,0.1,0.1,0.08238358947073732,0.08238358947073732,0.0
38,0,0.017616410529262688,0.017616410529262688,0.08238358947073732,0.1,0.1,0.21516560023905662,0.1,0.11516560023905661
39,0,0.0,0.0,0.1,0.1,0.1,0.8497905263504201,0.1,0.7497905263504201
40,0,0.0,0.0,0.1,0.1,0.1,0.27688789603551145,0.1,0.17688789603551144
41,0,0.0,0.0,0.1,0.1,0.1,0.8904089586137978,0.1,0.7904089586137978
42,0,0.0,0.0,0.1,0.1,0.1,0.05004352984545901,0.05004352984545901,0.0
43,0,0.049956470154540994,0.049956470154540994,0.05004352984545901,0.1,0.1,0.44086492712650494,0.1,0.34086492712650496
44,0,0.0,0.0,0.1,0.1,0.1,0.5440548009996372,0.1,0.44405480099963723
45,0,0.0,0.0,0.1,0.1,0.1,0.7905100962537657,0.1,0.6905100962537657
46,0,0.0,0.0,0.1,0.1,0.1,0.11472926638980818,0.1,0.014729266389808177
47,0,0.0,0.0,0.1,0.1,0.1,0.7627520566708834,0.1,0.6627520566708834
48,0,0.0,0.0,0.1,0.1,0.1,0.7458494889425474,0.1,0.6458494889425475
49,0,0.0,0.0,0.1,0.1,0.1,0.6877139892100842,0.1,0.5877139892100842
50,0,0.0,0.0,0.1,0.1,0.1,0.036738463541076016,0.036738463541076016,0.0
51,0,0.06326153645892399,0.06326153645892399,0.036738463541076016,0.1,0.1,0.011700228928327672,0.011700228928327672,0.0
52,0,0.08829977107167233,0.08829977107167233,0.011700228928327672,0.1,0.1,0.8165305566022478,0.1,0.7165305566022478
53,0,0.0,0.0,0.1,0.1,0.1,0.021069589189287696,0.021069589189287696,0.0
54,0,0.07893041081071231,0.07893041081071231,0.021069589189287696,0.1,0.1,0.8235913775901954,0.1,0.7235913775901954
55,0,0.0,0.0,0.1,0.1,0.1,0.12148372438862054,0.1,0.021483724388620534
56,0,0.0,0.0,0.1,0.1,0.1,0.9486038609625781,0.1,0.8486038609625781
57,0,0.0,0.0,0.1,0.1,0.1,0.5548316699932114,0.1,0.45483166999321145
58,0,0.0,0.0,0.1,0.1,0.1,0.9594972209395525,0.1,0.8594972209395525
59,0,0.0,0.0,0.1,0.1,0.1,0.3383410038608943,0.1,0.23834100386089427
