period,product_id,starting_inventory_level,starting_inventory_position,order_quantities,interim_inventory_level,interim_inventory_position,demands,sales,unmet_demand
1,0,0.0,0.0,0.5,0.5,0.5,0.8050263109283128,0.5,0.3050263109283128
2,0,0.0,0.0,0.5,0.5,0.5,0.3041533252804778,0.3041533252804778,0.0
3,0,0.19584667471952222,0.19584667471952222,0.3041533252804778,0.5,0.5,0.3920023337517674,0.3920023337517674,0.0
4,0,0.1079976662482326,0.1079976662482326,0.3920023337517674,0.5,0.5,0.6304784724749954,0.5,0.13047847247499544
5,0,0.0,0.0,0.5,0.5,0.5,0.6846400440636637,0.5,0.18464004406366374
6,0,0.0,0.0,0.5,0.5,0.5,0.5020936838362858,0.5,0.002093683836285831
7,0,0.0,0.0,0.5,0.5,0.5,0.333076970634677,0.333076970634677,0.0
8,0,0.166923029365323,0.166923029365323,0.333076970634677,0.5,0.5,0.6651792635975761,0.5,0.16517926359757606
9,0,0.0,0.0,0.5,0.5,0.5,0.556458699619451,0.5,0.05645869961945105
10,0,0.0,0.0,0.5,0.5,0.5,0.27174919117341345,0.27174919117341345,0.0
11,0,0.22825080882658655,0.22825080882658655,0.27174919117341345,0.5,0.5,0.8532726352104145,0.5,0.3532726352104145
12,0,0.0,0.0,0.5,0.5,0.5,0.6626347091145648,0.5,0.1626347091145648
13,0,0.0,0.0,0.5,0.5,0.5,0.8202091396848105,0.5,0.32020913968481046
14,0,0.0,0.0,0.5,0.5,0.5,0.9992053005737895,0.5,0.49920530057378953
15,0,0.0,0.0,0.5,0.5,0.5,0.7577708824703986,0.5,0.2577708824703986
16,0,0.0,0.0,0.5,0.5,0.5,0.9552127478300302,0.5,0.4552127478300302
17,0,0.0,0.0,0.5,0.5,0.5,0.9234670183286816,0.5,0.4234670183286816
18,0,0.0,0.0,0.5,0.5,0.5,0.5023387235063109,0.5,0.0023387235063109246
19,0,0.0,0.0,0.5,0.5,0.5,0.2583658302053644,0.2583658302053644,0.0
20,0,0.2416341697946356,0.2416341697946356,0.2583658302053644,0.5,0.5,0.8900503851443906,0.5,0.3900503851443906
21,0,0.0,0.0,0.5,0.5,0.5,0.5811550687020731,0.5,0.08115506870207312
22,0,0.0,0.0,0.5,0.5,0.5,0.6059647544901048,0.5,0.10596475449010478
23,0,0.0,0.0,0.5,0.5,0.5,0.1083621416159396,0.1083621416159396,0.0
24,0,0.3916378583840604,0.3916378583840604,0.1083621416159396,0.5,0.5,0.7682666694848074,0.5,0.2682666694848074
25,0,0.0,0.0,0.5,0.5,0.5,0.7085346953537094,0.5,0.2085346953537094
26,0,0.0,0.0,0.5,0.5,0.5,0.7169597869552464,0.5,0.21695978695524643
27,0,0.0,0.0,0.5,0.5,0.5,0.3186882919051053,0.3186882919051053,0.0
28,0,0.18131170809489472,0.18131170809489472,0.3186882919051053,0.5,0.5,0.4435060166326362,0.4435060166326362,0.0
29,0,0.056493983367363776,0.056493983367363776,0.4435060166326362,0.5,0.5,0.08082855385641896,0.08082855385641896,0.0
30,0,0.41917144614358104,0.41917144614358104,0.08082855385641896,0.5,0.5,0.10712173967082861,0.10712173967082861,0.0
31,0,0.3928782603291714,0.3928782603291714,0.10712173967082861,0.5,0.5,0.774641336654225,0.5,0.27464133665422497
32,0,0.0,0.0,0.5,0.5,0.5,0.9084550603986169,0.5,0.4084550603986169
33,0,0.0,0.0,0.5,0.5,0.5,0.06600333429358085,0.06600333429358085,0.0
34,0,0.43399666570641915,0.43399666570641915,0.06600333429358085,0.5,0.5,0.9698793845577006,0.5,0.4698793845577006
35,0,0.0,0.0,0.5,0.5,0.5,0.2076264053343766,0.2076264053343766,0.0
36,0,0.2923735946656234,0.2923735946656234,0.2076264053343766,0.5,0.5,0.03309233600407813,0.03309233600407813,0.0
37,0,0.4669076639959219,0.4669076639959219,0.03309233600407813,0.5,0.5,0.38495601760585474,0.38495601760585474,0.0
38,0,0.11504398239414526,0.11504398239414526,0.38495601760585474,0.5,0.5,0.980256880490685,0.5,0.48025688049068505
39,0,0.0,0.0,0.5,0.5,0.5,0.26865552068304854,0.26865552068304854,0.0
40,0,0.23134447931695146,0.23134447931695146,0.26865552068304854,0.5,0.5,0.29433700071691316,0.29433700071691316,0.0
41,0,0.20566299928308684,0.20566299928308684,0.29433700071691316,0.5,0.5,0.9035175028403607,0.5,0.4035175028403607
42,0,0.0,0.0,0.5,0.5,0.5,0.8171725128168268,0.5,0.3171725128168268
43,0,0.0,0.0,0.5,0.5,0.5,0.5255315774367998,0.5,0.02553157743679979
44,0,0.0,0.0,0.5,0.5,0.5,0.35460547173976564,0.35460547173976564,0.0
45,0,0.14539452826023436,0.14539452826023436,0.35460547173976564,0.5,0.5,0.3490664202645696,0.3490664202645696,0.0
46,0,0.15093357973543042,0.15093357973543042,0.3490664202645696,0.5,0.5,0.4359298533647218,0.4359298533647218,0.0
47,0,0.06407014663527821,0.06407014663527821,0.4359298533647218,0.5,0.5,0.19871697239076935,0.19871697239076935,0.0
48,0,0.30128302760923065,0.30128302760923065,0.19871697239076935,0.5,0.5,0.5227770944154031,0.5,0.0227770944154031
49,0,0.0,0.0,0.5,0.5,0.5,0.15191868779446804,0.15191868779446804,0.0
50,0,0.34808131220553196,0.34808131220553196,0.15191868779446804,0.5,0.5,0.6073207927183317,0.5,0.10732079271833173
51,0,0.0,0.0,0.5,0.5,0.5,0.042132356565453666,0.042132356565453666,0.0
52,0,0.45786764343454633,0.45786764343454633,0.042132356565453666,0.5,0.5,0.9437921615752143,0.5,0.4437921615752143
53,0,0.0,0.0,0.5,0.5,0.5,0.5445923527912984,0.5,0.04459235279129836
54,0,0.0,0.0,0.5,0.5,0.5,0.10138224679023566,0.10138224679023566,0.0
55,0,0.39861775320976434,0.39861775320976434,0.10138224679023566,0.5,0.5,0.7788705452491266,0.5,0.2788705452491266
56,0,0.0,0.0,0.5,0.5,0.5,0.35814117290150194,0.35814117290150194,0.0
57,0,0.14185882709849806,0.14185882709849806,0.35814117290150194,0.5,0.5,0.9301551565970316,0.5,0.43015515659703163
58,0,0.0,0.0,0.5,0.5,0.5,0.09540959622521528,0.09540959622521528,0.0
59,0,0.4045904037747847,0.4045904037747847,0.09540959622521528,0.5,0.5,0.7968778109253535,0.5,0.2968778109253535
60,0,0.0,0.0,0.5,0.5,0.5,0.39738317510262455,0.39738317510262455,0.0
61,0,0.10261682489737545,0.10261682489737545,0.39738317510262455,0.5,0.5,0.06388867024050227,0.06388867024050227,0.0
62,0,0.43611132975949773,0.43611132975949773,0.06388867024050227,0.5,0.5,0.8746501835737069,0.5,0.37465018357370694
63,0,0.0,0.0,0.5,0.5,0.5,0.7028123862438888,0.5,0.20281238624388875
64,0,0.0,0.0,0.5,0.5,0.5,0.4458345241607322,0.4458345241607322,0.0
65,0,0.054165475839267785,0.054165475839267785,0.4458345241607322,0.5,0.5,0.38109776565805964,0.38109776565805964,0.0
66,0,0.11890223434194036,0.11890223434194036,0.38109776565805964,0.5,0.5,0.554822847124415,0.5,0.054822847124414986
67,0,0.0,0.0,0.5,0.5,0.5,0.16256053955466576,0.16256053955466576,0.0
68,0,0.33743946044533424,0.33743946044533424,0.16256053955466576,0.5,0.5,0.27238649176365914,0.27238649176365914,0.0
69,0,0.22761350823634086,0.22761350823634086,0.27238649176365914,0.5,0.5,0.9786136863889828,0.5,0.47861368638898283
70,0,0.0,0.0,0.5,0.5,0.5,0.9985021081544453,0.5,0.4985021081544453
71,0,0.0,0.0,0.5,0.5,0.5,0.9023979494243444,0.5,0.40239794942434437
72,0,0.0,0.0,0.5,0.5,0.5,0.7810024452853622,0.5,0.2810024452853622
73,0,0.0,0.0,0.5,0.5,0.5,0.20477965661573794,0.20477965661573794,0.0
74,0,0.29522034338426206,0.29522034338426206,0.20477965661573794,0.5,0.5,0.24139808321149892,0.24139808321149892,0.0
75,0,0.2586019167885011,0.2586019167885011,0.24139808321149892,0.5,0.5,0.6599971758992278,0.5,0.1599971758992278
76,0,0.0,0.0,0.5,0.5,0.5,0.9262713247422995,0.5,0.42627132474229945
77,0,0.0,0.0,0.5,0.5,0.5,0.32311353923816155,0.32311353923816155,0.0
78,0,0.17688646076183845,0.17688646076183845,0.32311353923816155,0.5,0.5,0.7298207470748707,0.5,0.22982074707487066
79,0,0.0,0.0,0.5,0.5,0.5,0.15313882905422993,0.15313882905422993,0.0
80,0,0.34686117094577007,0.34686117094577007,0.15313882905422993,0.5,0.5,0.8743397163731845,0.5,0.37433971637318453
81,0,0.0,0.0,0.5,0.5,0.5,0.2166582221687211,0.2166582221687211,0.0
82,0,0.2833417778312789,0.2833417778312789,0.2166582221687211,0.5,0.5,0.4905832111223146,0.4905832111223146,0.0
83,0,0.009416788877685378,0.009416788877685378,0.4905832111223146,0.5,0.5,0.47251170522472685,0.47251170522472685,0.0
84,0,0.027488294775273148,0.027488294775273148,0.47251170522472685,0.5,0.5,0.3646024522924354,0.3646024522924354,0.0
85,0,0.13539754770756462,0.13539754770756462,0.3646024522924354,0.5,0.5,0.5449468558972493,0.5,0.04494685589724934
86,0,0.0,0.0,0.5,0.5,0.5,0.1015993680420686,0.1015993680420686,0.0
87,0,0.3984006319579314,0.3984006319579314,0.1015993680420686,0.5,0.5,0.9065778933717864,0.5,0.4065778933717864
88,0,0.0,0.0,0.5,0.5,0.5,0.9519468134277927,0.5,0.45194681342779275
89,0,0.0,0.0,0.5,0.5,0.5,0.6744321745672097,0.5,0.17443217456720972
90,0,0.0,0.0,0.5,0.5,0.5,0.9072406033382583,0.5,0.4072406033382583
91,0,0.0,0.0,0.5,0.5,0.5,0.1962782761835572,0.1962782761835572,0.0
92,0,0.3037217238164428,0.3037217238164428,0.1962782761835572,0.5,0.5,0.758758251767452,0.5,0.25875825176745204
93,0,0.0,0.0,0.5,0.5,0.5,0.7851027042450889,0.5,0.2851027042450889
94,0,0.0,0.0,0.5,0.5,0.5,0.4981664141153742,0.4981664141153742,0.0
95,0,0.001833585884625788,0.001833585884625788,0.4981664141153742,0.5,0.5,0.36215808655018966,0.36215808655018966,0.0
96,0,0.13784191344981034,0.13784191344981034,0.36215808655018966,0.5,0.5,0.5450362244716696,0.5,0.04503622447166955
97,0,0.0,0.0,0.5,0.5,0.5,0.6347343001757081,0.5,0.1347343001757081
98,0,0.0,0.0,0.5,0.5,0.5,0.5165622865015801,0.5,0.016562286501580092
99,0,0.0,0.0,0.5,0.5,0.5,0.5069229199948292,0.5,0.006922919994829191
100,0,0.0,0.0,0.5,0.5,0.5,0.14725007236020415,0.14725007236020415,0.0
101,0,0.35274992763979585,0.35274992763979585,0.14725007236020415,0.5,0.5,0.6658620538941542,0.5,0.1658620538941542
102,0,0.0,0.0,0.5,0.5,0.5,0.9468946202556109,0.5,0.4468946202556109
103,0,0.0,0.0,0.5,0.5,0.5,0.18406880442401674,0.18406880442401674,0.0
104,0,0.31593119557598326,0.31593119557598326,0.18406880442401674,0.5,0.5,0.25344850562142873,0.25344850562142873,0.0
105,0,0.24655149437857127,0.24655149437857127,0.25344850562142873,0.5,0.5,0.02932777879982429,0.02932777879982429,0.0
106,0,0.4706722212001757,0.4706722212001757,0.02932777879982429,0.5,0.5,0.6357690836923953,0.5,0.13576908369239526
107,0,0.0,0.0,0.5,0.5,0.5,0.03079702539658913,0.03079702539658913,0.0
108,0,0.46920297460341087,0.46920297460341087,0.03079702539658913,0.5,0.5,0.1216396728603919,0.1216396728603919,0.0
109,0,0.3783603271396081,0.3783603271396081,0.1216396728603919,0.5,0.5,0.8001841699656346,0.5,0.3001841699656346
110,0,0.0,0.0,0.5,0.5,0.5,0.3049955944132584,0.3049955944132584,0.0
111,0,0.1950044055867416,0.1950044055867416,0.3049955944132584,0.5,0.5,0.587500980991155,0.5,0.087500980991155
112,0,0.0,0.0,0.5,0.5,0.5,0.46597469441279604,0.46597469441279604,0.0
113,0,0.03402530558720396,0.03402530558720396,0.46597469441279604,0.5,0.5,0.6992446869757036,0.5,0.19924468697570363
114,0,0.0,0.0,0.5,0.5,0.5,0.7936484630796488,0.5,0.29364846307964876
115,0,0.0,0.0,0.5,0.5,0.5,0.03688609558373579,0.03688609558373579,0.0
116,0,0.4631139044162642,0.4631139044162642,0.03688609558373579,0.5,0.5,0.2567879661994703,0.2567879661994703,0.0
117,0,0.2432120338005297,0.2432120338005297,0.2567879661994703,0.5,0.5,0.4540676883501913,0.4540676883501913,0.0
118,0,0.04593231164980871,0.04593231164980871,0.4540676883501913,0.5,0.5,0.15041336055903287,0.15041336055903287,0.0
119,0,0.34958663944096713,0.34958663944096713,0.15041336055903287,0.5,0.5,0.9882954280614529,0.5,0.4882954280614529
120,0,0.0,0.0,0.5,0.5,0.5,0.6523441893685772,0.5,0.1523441893685772
121,0,0.0,0.0,0.5,0.5,0.5,0.7781374851415586,0.5,0.27813748514155856
122,0,0.0,0.0,0.5,0.5,0.5,0.2529536369883756,0.2529536369883756,0.0
123,0,0.24704636301162441,0.24704636301162441,0.2529536369883756,0.5,0.5,0.5961043344623334,0.5,0.09610433446233335
124,0,0.0,0.0,0.5,0.5,0.5,0.7276646331481939,0.5,0.22766463314819385
125,0,0.0,0.0,0.5,0.5,0.5,0.6386869916311986,0.5,0.13868699163119858
126,0,0.0,0.0,0.5,0.5,0.5,0.9940619442735423,0.5,0.49406194427354233
