period,product_id,starting_inventory_level,starting_inventory_position,order_quantities,interim_inventory_level,interim_inventory_position,demands,sales,unmet_demand
1,0,0.0,0.0,0.9,0.9,0.9,0.9386522302196821,0.9,0.038652230219682115
2,0,0.0,0.0,0.9,0.9,0.9,0.525727557694727,0.525727557694727,0.0
3,0,0.374272442305273,0.374272442305273,0.525727557694727,0.9,0.9,0.29376602383186856,0.29376602383186856,0.0
4,0,0.6062339761681315,0.6062339761681315,0.29376602383186856,0.9,0.9,0.5687002178880659,0.5687002178880659,0.0
5,0,0.3312997821119341,0.3312997821119341,0.5687002178880659,0.9,0.9,0.6593735570058202,0.6593735570058202,0.0
6,0,0.2406264429941798,0.2406264429941798,0.6593735570058202,0.9,0.9,0.676101341566479,0.676101341566479,0.0
7,0,0.22389865843352097,0.22389865843352097,0.676101341566479,0.9,0.9,0.3077054247915918,0.3077054247915918,0.0
8,0,0.5922945752084082,0.5922945752084082,0.3077054247915918,0.9,0.9,0.5617508211523103,0.5617508211523103,0.0
9,0,0.3382491788476897,0.3382491788476897,0.5617508211523103,0.9,0.9,0.6549316064947837,0.6549316064947837,0.0
10,0,0.24506839350521636,0.24506839350521636,0.6549316064947837,0.9,0.9,0.07367156464473079,0.07367156464473079,0.0
11,0,0.8263284353552692,0.8263284353552692,0.07367156464473079,0.9,0.9,0.7924697715177379,0.7924697715177379,0.0
12,0,0.10753022848226212,0.10753022848226212,0.7924697715177379,0.9,0.9,0.9877836739439015,0.9,0.08778367394390152
13,0,0.0,0.0,0.9,0.9,0.9,0.11710715174280995,0.11710715174280995,0.0
14,0,0.7828928482571901,0.7828928482571901,0.11710715174280995,0.9,0.9,0.20128479156291468,0.20128479156291468,0.0
15,0,0.6987152084370853,0.6987152084370853,0.20128479156291468,0.9,0.9,0.5028242944331343,0.5028242944331343,0.0
16,0,0.39717570556686577,0.39717570556686577,0.5028242944331343,0.9,0.9,0.42294071421360335,0.42294071421360335,0.0
17,0,0.47705928578639667,0.47705928578639667,0.42294071421360335,0.9,0.9,0.33157249464849703,0.33157249464849703,0.0
18,0,0.568427505351503,0.568427505351503,0.33157249464849703,0.9,0.9,0.7244559996389279,0.7244559996389279,0.0
19,0,0.1755440003610721,0.1755440003610721,0.7244559996389279,0.9,0.9,0.988030624751369,0.9,0.08803062475136902
20,0,0.0,0.0,0.9,0.9,0.9,0.16517377039241854,0.16517377039241854,0.0
21,0,0.7348262296075815,0.7348262296075815,0.16517377039241854,0.9,0.9,0.7577186996704057,0.7577186996704057,0.0
22,0,0.1422813003295943,0.1422813003295943,0.7577186996704057,0.9,0.9,0.6715886317636395,0.6715886317636395,0.0
23,0,0.22841136823636055,0.22841136823636055,0.6715886317636395,0.9,0.9,0.31046069757769,0.31046069757769,0.0
24,0,0.58953930242231,0.58953930242231,0.31046069757769,0.9,0.9,0.6604793614645621,0.6604793614645621,0.0
25,0,0.23952063853543792,0.23952063853543792,0.6604793614645621,0.9,0.9,0.46119373313906964,0.46119373313906964,0.0
26,0,0.4388062668609304,0.4388062668609304,0.46119373313906964,0.9,0.9,0.731150991452451,0.731150991452451,0.0
27,0,0.16884900854754903,0.16884900854754903,0.731150991452451,0.9,0.9,0.08023573386321059,0.08023573386321059,0.0
