period,product_id,starting_inventory_level,starting_inventory_position,order_quantities,interim_inventory_level,interim_inventory_position,demands,sales,unmet_demand
1,0,0.0,0.0,0.0,0.0,0.0,0.7783414715023731,0.0,0.7783414715023731
2,0,0.0,0.0,0.5,0.5,0.5,0.43238767563127567,0.43238767563127567,0.0
3,0,0.06761232436872433,0.06761232436872433,0.728683971927572,0.7962962962962963,0.7962962962962963,0.475833895484152,0.475833895484152,0.0
4,0,0.3204624008121443,0.3204624008121443,0.6026660155598721,0.9231284163720164,0.9231284163720164,0.9376530486279472,0.9231284163720164,0.014524632255930814
5,0,0.0,0.0,0.9582215711154276,0.9582215711154276,0.9582215711154276,0.9497478351526326,0.9497478351526326,0.0
6,0,0.008473735962794993,0.008473735962794993,0.991526264037205,1.0,1.0,0.446800825603608,0.446800825603608,0.0
7,0,0.553199174396392,0.553199174396392,0.446800825603608,1.0,1.0,0.7347083242893013,0.7347083242893013,0.0
8,0,0.26529167571069867,0.26529167571069867,0.3620647054484649,0.6273563811591636,0.6273563811591636,0.913659814039912,0.6273563811591636,0.28630343288074844
9,0,0.0,0.0,0.6336696437200698,0.6336696437200698,0.6336696437200698,0.630120258329478,0.630120258329478,0.0
10,0,0.003549385390591797,0.003549385390591797,0.8634535916628113,0.8670029770534031,0.8670029770534031,0.9047971534183739,0.8670029770534031,0.03779417636497073
11,0,0.0,0.0,1.0,1.0,1.0,0.7391221612126366,0.7391221612126366,0.0
12,0,0.26087783878736337,0.26087783878736337,0.7391221612126366,1.0,1.0,0.9103176981236679,0.9103176981236679,0.0
13,0,0.08968230187633208,0.08968230187633208,0.8887560986525439,0.978438400528876,0.978438400528876,0.7261983191201985,0.7261983191201985,0.0
14,0,0.2522400814086775,0.2522400814086775,0.7477599185913225,1.0,1.0,0.6977585976061509,0.6977585976061509,0.0
15,0,0.3022414023938491,0.3022414023938491,0.6381111087900659,0.940352511183915,0.940352511183915,0.7143119658944644,0.7143119658944644,0.0
16,0,0.2260405452894506,0.2260405452894506,0.5856816746117265,0.8117222199011771,0.8117222199011771,0.5339916227642414,0.5339916227642414,0.0
17,0,0.2777305971369357,0.2777305971369357,0.46481382257283,0.7425444197097657,0.7425444197097657,0.6323535287295026,0.6323535287295026,0.0
18,0,0.11019089098026313,0.11019089098026313,0.49659824023454213,0.6067891312148053,0.6067891312148053,0.9566726967404601,0.6067891312148053,0.3498835655256548
19,0,0.0,0.0,0.6837327431585187,0.6837327431585187,0.6837327431585187,0.05506682305737698,0.05506682305737698,0.0
20,0,0.6286659201011418,0.6286659201011418,0.22728904527959926,0.855954965380741,0.855954965380741,0.27825446454140224,0.27825446454140224,0.0
21,0,0.5777005008393388,0.5777005008393388,0.0,0.5777005008393388,0.5777005008393388,0.568921970915971,0.568921970915971,0.0
22,0,0.008778529923367806,0.008778529923367806,0.13768611654127866,0.14646464646464646,0.14646464646464646,0.7102661395627813,0.14646464646464646,0.5638014930981348
23,0,0.0,0.0,0.3212609957683318,0.3212609957683318,0.3212609957683318,0.4724514643725958,0.3212609957683318,0.151190468604264
24,0,0.0,0.0,0.5388535883609243,0.5388535883609243,0.5388535883609243,0.3869055699629923,0.3869055699629923,0.0
25,0,0.15194801839793204,0.15194801839793204,0.5913500144074367,0.7432980328053688,0.7432980328053688,0.6470851060314937,0.6470851060314937,0.0
26,0,0.09621292677387505,0.09621292677387505,0.687444779941254,0.783657706715129,0.783657706715129,0.6404995043970549,0.6404995043970549,0.0
27,0,0.14315820231807408,0.14315820231807408,0.7253565364709166,0.8685147387889907,0.8685147387889907,0.06340946450436824,0.06340946450436824,0.0
28,0,0.8051052742846224,0.8051052742846224,0.09088618282121474,0.8959914571058372,0.8959914571058372,0.5994293269942239,0.5994293269942239,0.0
29,0,0.29656213011161325,0.29656213011161325,0.0,0.29656213011161325,0.29656213011161325,0.6590700213294436,0.29656213011161325,0.36250789121783034
30,0,0.0,0.0,0.18888888888888888,0.18888888888888888,0.18888888888888888,0.9421200533963195,0.18888888888888888,0.7532311645074307
31,0,0.0,0.0,0.40394265232974913,0.40394265232974913,0.40394265232974913,0.47786018946976516,0.40394265232974913,0.07391753714001603
32,0,0.0,0.0,0.6435259856630824,0.6435259856630824,0.6435259856630824,0.6097217904118474,0.6097217904118474,0.0
33,0,0.033804195251235014,0.033804195251235014,0.8386780193680763,0.8724822146193113,0.8724822146193113,0.719484744796003,0.719484744796003,0.0
34,0,0.1529974698233083,0.1529974698233083,0.8470025301766917,1.0,1.0,0.8653106043912854,0.8653106043912854,0.0
35,0,0.13468939560871462,0.13468939560871462,0.8653106043912854,1.0,1.0,0.8140781423972727,0.8140781423972727,0.0
36,0,0.18592185760272728,0.18592185760272728,0.8140781423972727,1.0,1.0,0.9537219148274603,0.9537219148274603,0.0
37,0,0.04627808517253973,0.04627808517253973,0.9537219148274603,1.0,1.0,0.670798388489608,0.670798388489608,0.0
38,0,0.32920161151039196,0.32920161151039196,0.670798388489608,1.0,1.0,0.5261642544835884,0.5261642544835884,0.0
39,0,0.4738357455164116,0.4738357455164116,0.37360081961137304,0.8474365651277846,0.8474365651277846,0.5620389222146682,0.5620389222146682,0.0
40,0,0.2853976429131164,0.2853976429131164,0.257647621142701,0.5430452640558174,0.5430452640558174,0.09888164576193448,0.09888164576193448,0.0
41,0,0.44416361829388296,0.44416361829388296,0.0,0.44416361829388296,0.44416361829388296,0.722504144713847,0.44416361829388296,0.2783405264199641
42,0,0.0,0.0,0.18253968253968253,0.18253968253968253,0.18253968253968253,0.9581722462515865,0.18253968253968253,0.7756325637119039
43,0,0.0,0.0,0.38409007013658175,0.38409007013658175,0.38409007013658175,0.820878055964828,0.38409007013658175,0.43678798582824624
44,0,0.0,0.0,0.6037870398335514,0.6037870398335514,0.6037870398335514,0.10729571400731264,0.10729571400731264,0.0
45,0,0.4964913258262388,0.4964913258262388,0.3196413930196583,0.8161327188458971,0.8161327188458971,0.4437140361189892,0.4437140361189892,0.0
46,0,0.3724186827269079,0.3724186827269079,0.15253671995458618,0.5249554026814941,0.5249554026814941,0.846518073061384,0.5249554026814941,0.32156267037988995
47,0,0.0,0.0,0.3747589421768084,0.3747589421768084,0.3747589421768084,0.7608032550255871,0.3747589421768084,0.3860443128487787
48,0,0.0,0.0,0.6131848681027343,0.6131848681027343,0.6131848681027343,0.24269311206598243,0.24269311206598243,0.0
49,0,0.3704917560367519,0.3704917560367519,0.4739856290727852,0.8444773851095371,0.8444773851095371,0.9027223681346018,0.8444773851095371,0.058244983025064756
50,0,0.0,0.0,0.7206522957394519,0.7206522957394519,0.7206522957394519,0.951295657475895,0.7206522957394519,0.23064336173644306
51,0,0.0,0.0,0.9820902042361839,0.9820902042361839,0.9820902042361839,0.908766402947688,0.908766402947688,0.0
52,0,0.07332380128849592,0.07332380128849592,0.9266761987115041,1.0,1.0,0.9146633019205931,0.9146633019205931,0.0
53,0,0.08533669807940691,0.08533669807940691,0.9146633019205931,1.0,1.0,0.8239987394965366,0.8239987394965366,0.0
54,0,0.17600126050346343,0.17600126050346343,0.8239987394965366,1.0,1.0,0.14641674489001943,0.14641674489001943,0.0
55,0,0.8535832551099806,0.8535832551099806,0.14641674489001943,1.0,1.0,0.30851868087467715,0.30851868087467715,0.0
56,0,0.6914813191253228,0.6914813191253228,0.0,0.6914813191253228,0.6914813191253228,0.34869092252890965,0.34869092252890965,0.0
57,0,0.3427903965964132,0.3427903965964132,0.0,0.3427903965964132,0.3427903965964132,0.55573121813357,0.3427903965964132,0.21294082153715677
58,0,0.0,0.0,0.23563218390804597,0.23563218390804597,0.23563218390804597,0.7158680086131922,0.23563218390804597,0.48023582470514625
