period,product_id,fixed_cost,purchase_cost,holding_cost,stockout_cost,holding_cost_gradient,stockout_cost_gradient
1,0,0.0,0.0,0.0,0.40283274126438307,0.0,-1.0
2,0,0.0,0.0,0.0,0.12987889759285814,0.0,-1.0
3,0,0.0,0.0,0.0,0.5442713811350368,0.0,-1.0
4,0,0.0,0.0,0.0,0.43504148253743385,0.0,-1.0
5,0,0.0,0.0,0.0,0.12113269472605816,0.0,-1.0
6,0,0.0,0.0,0.0,0.8636662355042998,0.0,-1.0
7,0,0.0,0.0,0.0,0.7340147563713084,0.0,-1.0
8,0,0.0,0.0,0.0,0.36112408093337023,0.0,-1.0
9,0,0.0,0.0,0.0,0.6002531790926788,0.0,-1.0
10,0,0.0,0.0,0.0,0.8705049193183679,0.0,-1.0
11,0,0.0,0.0,0.0,0.3145610816162499,0.0,-1.0
12,0,0.0,0.0,0.0,0.21893742868883664,0.0,-1.0
13,0,0.0,0.0,0.0,0.07168917836417914,0.0,-1.0
14,0,0.0,0.0,0.0,0.8327399215119116,0.0,-1.0
15,0,0.0,0.0,0.0,0.2899372903303217,0.0,-1.0
16,0,0.0,0.0,0.0,0.09414795414515299,0.0,-1.0
17,0,0.0,0.0,0.0,0.2555660859015095,0.0,-1.0
18,0,0.0,0.0,0.0,0.27396864394555265,0.0,-1.0
19,0,0.0,0.0,0.0,0.5335845607781675,0.0,-1.0
20,0,0.0,0.0,0.0,0.08107349080743606,0.0,-1.0
21,0,0.0,0.0,0.0,0.031238633004814678,0.0,-1.0
22,0,0.0,0.0,0.0,0.5972775582603852,0.0,-1.0
23,0,0.0,0.0,0.0,0.3010616545071176,0.0,-1.0
24,0,0.0,0.0,0.0,0.037597038780567194,0.0,-1.0
25,0,0.0,0.0,0.0,0.40877956735059984,0.0,-1.0
26,0,0.0,0.0,0.0,0.58676030684048,0.0,-1.0
27,0,0.0,0.0,0.0,0.05820756683282263,0.0,-1.0
28,0,0.0,0.0,0.7397108106899467,0.0,9.0,0.0
29,0,0.0,0.0,0.0,0.1712664268396415,0.0,-1.0
30,0,0.0,0.0,0.0,0.9572357051596004,0.0,-1.0
31,0,0.0,0.0,0.0,0.9241363823394347,0.0,-1.0
32,0,0.0,0.0,0.0,0.11537643003777656,0.0,-1.0
33,0,0.0,0.0,0.0,0.25897715039400504,0.0,-1.0
34,0,0.0,0.0,0.0,0.5992862090437372,0.0,-1.0
35,0,0.0,0.0,0.0,0.5663794829689609,0.0,-1.0
36,0,0.0,0.0,0.0,0.5091922984935708,0.0,-1.0
37,0,0.0,0.0,0.0,0.04318849706995785,0.0,-1.0
38,0,0.0,0.0,0.01583647959793387,0.0,9.0,0.0
39,0,0.0,0.0,0.0,0.880472146028858,0.0,-1.0
40,0,0.0,0.0,0.0,0.45005500323812275,0.0,-1.0
41,0,0.0,0.0,0.0,0.37962167513921463,0.0,-1.0
42,0,0.0,0.0,0.0,0.6821881737649047,0.0,-1.0
43,0,0.0,0.0,0.0,0.41447227327671626,0.0,-1.0
44,0,0.0,0.0,0.0,0.5215379168347548,0.0,-1.0
45,0,0.0,0.0,0.0,0.3754892102294941,0.0,-1.0
46,0,0.0,0.0,0.0,0.8369850201854613,0.0,-1.0
47,0,0.0,0.0,0.0,0.8946190898187083,0.0,-1.0
48,0,0.0,0.0,0.0,0.6872709890492618,0.0,-1.0
49,0,0.0,0.0,0.0,0.06018337486065124,0.0,-1.0
50,0,0.0,0.0,0.0,0.6647131788048908,0.0,-1.0
51,0,0.0,0.0,0.0,0.17661821497489555,0.0,-1.0
52,0,0.0,0.0,0.0,0.8074415099386789,0.0,-1.0
53,0,0.0,0.0,0.0,0.3541335669772686,0.0,-1.0
54,0,0.0,0.0,0.0,0.5025101217237905,0.0,-1.0
55,0,0.0,0.0,0.0,0.26690910283006586,0.0,-1.0
56,0,0.0,0.0,0.0,0.7967716907747006,0.0,-1.0
57,0,0.0,0.0,0.0,0.44804989763083053,0.0,-1.0
58,0,0.0,0.0,0.0,0.6467230429370853,0.0,-1.0
59,0,0.0,0.0,0.0,0.22755399701708115,0.0,-1.0
60,0,0.0,0.0,0.0,0.5928857407783493,0.0,-1.0
61,0,0.0,0.0,0.0,0.3860663504237923,0.0,-1.0
62,0,0.0,0.0,0.0,0.8653513605971148,0.0,-1.0
63,0,0.0,0.0,0.0,0.14645098619975863,0.0,-1.0
64,0,0.0,0.0,0.0,0.7222083208689636,0.0,-1.0
