period,product_id,fixed_cost,purchase_cost,holding_cost,stockout_cost,holding_cost_gradient,stockout_cost_gradient
1,0,0.0,0.0,0.0,0.8412337152434801,0.0,-1.0
2,0,0.0,0.0,0.0,0.6319217742112707,0.0,-1.0
3,0,0.0,0.0,0.0,0.1405065123935252,0.0,-1.0
4,0,0.0,0.0,0.0,0.4362882561146085,0.0,-1.0
5,0,0.0,0.0,0.0,0.49238662673285166,0.0,-1.0
6,0,0.0,0.0,2.6385465005888964,0.0,9.0,0.0
7,0,0.0,0.0,0.4898766564361071,0.0,9.0,0.0
8,0,0.0,0.0,0.0,0.1280462222661476,0.0,-1.0
9,0,0.0,0.0,0.0,0.43039880446513046,0.0,-1.0
10,0,0.0,0.0,0.0,0.7549706040777044,0.0,-1.0
11,0,0.0,0.0,0.0,0.4200127289366692,0.0,-1.0
12,0,0.0,0.0,0.0,0.6926989196190038,0.0,-1.0
13,0,0.0,0.0,0.0,0.9047047447169716,0.0,-1.0
14,0,0.0,0.0,0.0,0.22805414233758758,0.0,-1.0
15,0,0.0,0.0,0.0,0.6080075268472108,0.0,-1.0
16,0,0.0,0.0,0.0,0.2523113919226003,0.0,-1.0
17,0,0.0,0.0,0.0,0.06465484988630399,0.0,-1.0
18,0,0.0,0.0,0.0,0.7222982193343591,0.0,-1.0
19,0,0.0,0.0,0.0,0.6405902397868923,0.0,-1.0
20,0,0.0,0.0,0.0,0.2438368838349686,0.0,-1.0
21,0,0.0,0.0,0.0,0.7976247285117386,0.0,-1.0
22,0,0.0,0.0,0.0,0.18091592004381843,0.0,-1.0
23,0,0.0,0.0,0.0,0.07892012555227365,0.0,-1.0
24,0,0.0,0.0,0.0,0.5719406154274121,0.0,-1.0
25,0,0.0,0.0,0.0,0.20470303783306235,0.0,-1.0
26,0,0.0,0.0,0.0,0.8540775189356593,0.0,-1.0
27,0,0.0,0.0,0.0,0.4262538166141497,0.0,-1.0
